Name,URL
Оксана Яблонська,
Оксана Гайдучок,
Михайло Горбовий,
Лесь Белей,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B5%D0%B9_%D0%9B%D0%B5%D1%81%D1%8C_%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Лариса Письменна,https://uk.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%B5%D0%BD%D0%BD%D0%B0_%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Катерина Гандзюк,https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D0%BD%D0%B4%D0%B7%D1%8E%D0%BA_%D0%9A%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Йосип Кобів,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B1%D1%96%D0%B2_%D0%99%D0%BE%D1%81%D0%B8%D0%BF_%D0%A3%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Наталія Трохим,
Тетяна Микитюк,
Наталія Кузьменко,
Геннадій Бережанський,
Галдор Лакнес,
Володимир Бурбан,
Валентин Стецюк,
Андрій Ковальов,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D1%8C%D0%BE%D0%B2_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Ярослав Соболєвський,
Сергій Мазлах,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B7%D0%BB%D0%B0%D1%85_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Василь Шахрай,https://uk.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D1%80%D0%B0%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9C%D0%B0%D1%82%D0%B2%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Олена Пчілка,https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9F%D1%87%D1%96%D0%BB%D0%BA%D0%B0
Олексій Харченко,
Олександр Оглоблин,https://uk.wikipedia.org/wiki/%D0%9E%D0%B3%D0%BB%D0%BE%D0%B1%D0%BB%D0%B8%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Олександр Григоренко,
Галина Заваліка,
Архип Тесленко,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D1%81%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D1%80%D1%85%D0%B8%D0%BF_%D0%AE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Анатолій Свидницький,https://uk.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B8%D0%B4%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9F%D0%B0%D1%82%D1%80%D0%B8%D0%BA%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Аліса Меншій,
Іван Жигалкін,
Юлія Івчук,
Олеся Тєлєжкіна,
Галина Кобиринка,
Ірина Савка,https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B2%D0%BA%D0%B0_%D0%86%D1%80%D0%B8%D0%BD%D0%B0_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D1%96%D0%B2%D0%BD%D0%B0
Тетяна Савчинська,
Ольга Ткач,
Марія Іваницька,
Людмила Дядченко,
Антон Курапов,
Аліна Пастухова,
А. О. Івахненко,
Н. В. Скоробогатова,
П. П. Ткачук,
О. П. Красюк,
Василь Стус,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D1%83%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Єфраїм Райцин,https://uk.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B9%D1%86%D0%B8%D0%BD_%D0%84%D1%84%D1%80%D0%B0%D1%97%D0%BC_%D0%A5%D0%B0%D0%BD%D0%B0%D0%BD%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Юрій Войнов,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%BE%D0%B2_%D0%AE%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Михайло Михайлов,https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Тамара Горіха Зерня,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC%D0%B0%D1%80%D0%B0_%D0%93%D0%BE%D1%80%D1%96%D1%85%D0%B0_%D0%97%D0%B5%D1%80%D0%BD%D1%8F
Ольга-Марія Бачинська,
Наталія Попова,https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2%D0%B0_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%96%D1%8F_%D0%86%D0%B3%D0%BE%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Микола Настека,
Лілія Омельченко,
Галина Гаврилович,
Богдан Львов,
Б. Андрущенко,
Андрій Парінов,
Іван Чендей,https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BD%D0%B4%D0%B5%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Олександр Маркуш,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%88_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Іван Стичинський,
Юлія Шишка,
Павло Коробчук,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B1%D1%87%D1%83%D0%BA_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Наталія Зарецька,
Ернст Пашицький,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%88%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%95%D1%80%D0%BD%D1%81%D1%82_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Олександр Рожен,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B6%D0%B5%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Анна Марховська,
Анастасія Цибуляк,
Алла Кретова,
Іван Ворона,
Сергій Бут,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%91%D1%83%D1%82
Ольга Бойніцька,
Максим Попов,https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Олена Нестеренко,
Яків Борисенко,
Кирило Круторогов,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D1%83%D1%82%D0%BE%D1%80%D0%BE%D0%B3%D0%BE%D0%B2_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE_%D0%86%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Григорій Стецюк,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%86%D1%8E%D0%BA
Всеволод Прокопчук,
Іван Німчук,https://uk.wikipedia.org/wiki/%D0%9D%D1%96%D0%BC%D1%87%D1%83%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Тетяна Семашко,
Тарас Чухліб,https://uk.wikipedia.org/wiki/%D0%A7%D1%83%D1%85%D0%BB%D1%96%D0%B1_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Тарас Гунчак,https://uk.wikipedia.org/wiki/%D0%93%D1%83%D0%BD%D1%87%D0%B0%D0%BA_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Світлана Голуб,
Роман Дубасевич,
Петро Дяченко,https://uk.wikipedia.org/wiki/%D0%94%D1%8F%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Ольга Каліновська,
Никифор Гірняк,https://uk.wikipedia.org/wiki/%D0%93%D1%96%D1%80%D0%BD%D1%8F%D0%BA_%D0%9D%D0%B8%D0%BA%D0%B8%D1%84%D0%BE%D1%80_%D0%99%D0%BE%D1%81%D0%B8%D1%84%D0%BE%D0%B2%D0%B8%D1%87
Надія Світлична,https://uk.wikipedia.org/wiki/%D0%A1%D0%B2%D1%96%D1%82%D0%BB%D0%B8%D1%87%D0%BD%D0%B0_%D0%9D%D0%B0%D0%B4%D1%96%D1%8F_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D1%97%D0%B2%D0%BD%D0%B0
І. Солдатенко,
Леонід Єфімов,
Заміна Алієва,
Василь Фляк,
Іван Труш,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D1%88_%D0%86%D0%B2%D0%B0%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Олександра Андрєєва,
Леопольд Ященко,https://uk.wikipedia.org/wiki/%D0%AF%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9B%D0%B5%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D0%B4_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Катерина Міхіденок,
Б. П. Рогоза,
Ярослава Собко,
Олександр Скрипник,
Олександр Семененко,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Наталія Пнюшкова,
Емма Лисецька,
Дмитро Андрухів,
Ярослав Дзира,
Даніїл Вітько,
Анна Малігон,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%96%D0%B3%D0%BE%D0%BD_%D0%90%D0%BD%D0%BD%D0%B0_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D0%BD%D0%B0
Bicolino34,
Fanat22012,
Павло Воробйов,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D0%B9%D0%BE%D0%B2_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Остап Нитка,
Віталій Геник,
Олена Дубенко,
Михайло Ратушний,https://uk.wikipedia.org/wiki/%D0%A0%D0%B0%D1%82%D1%83%D1%88%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Мар'яна Шипош,
Галина Бабич,
В'ячеслав Шамрай,
Сергій Гречанюк,
Володимир Даниленко,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Валерія Нічик,
Андрій Андрєєв,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D1%94%D0%B2
Юрій Шаповал,https://uk.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%D0%BB_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Тереза Левчук,
Сергій Панько,
Олександр Удовиченко,https://uk.wikipedia.org/wiki/%D0%A3%D0%B4%D0%BE%D0%B2%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80
Микола Біденко,
М. Лозинський,
Зосим Дончук,
Вікторія Малишева,
Василь Триліс,
Аміна Сабірова,
анонімний свідок1728211881.300000.09452,
Юлія Казьмірик,
Тарас Оксюта,
Соломія Йосипенко,
Ольга Компанієць,
Олександр Тертичний,
Василь Паливода,
Андрій Куліш,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D1%80%D0%B0%D1%82%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ірина Хомишин,
Євген Наконечний,https://uk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B8%D0%B9
Ярослав Войтко,
Сабіна Деменко,
Микола Вересень,https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%92%D0%B5%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%8C
Марта Дичок,
Віктор Петров,https://uk.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Віктор Неборак,https://uk.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B1%D0%BE%D1%80%D0%B0%D0%BA_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Борис Коваленко,
Тамара Кириченко,
Павло Петренко,
Матвій Яворський,https://uk.wikipedia.org/wiki/%D0%AF%D0%B2%D0%BE%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B0%D1%82%D0%B2%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Марія Вакалюк-Дорошенко,
Катерина Марущак,
Валентин Мороз,https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%BE%D0%B7_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87
Ярослав Штендера,
Юрій Мицик,https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D1%86%D0%B8%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Омелян Партицький,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%82%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BC%D0%B5%D0%BB%D1%8F%D0%BD_%D0%99%D0%BE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
Лариса Андрієвська,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D1%94%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0
Софія Скирта-Сварник,
Зоя Борисюк,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%B8%D1%81%D1%8E%D0%BA_%D0%97%D0%BE%D1%8F_%D0%9F%D0%B5%D1%82%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Віктор Кава,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B2%D0%B0_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Володимир Плачинда,https://uk.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D1%87%D0%B8%D0%BD%D0%B4%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Андрій Волков,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2
Олена Апанович,https://uk.wikipedia.org/wiki/%D0%90%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Олександр Гриценко,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Соломія Павличко,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D1%87%D0%BA%D0%BE_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D1%96%D1%8F_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Наталія Білик,
Володимир Старосольський,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D1%81%D0%BE%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%AF%D0%BA%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Андрій Пазюк,
Яків Гніздовський,https://uk.wikipedia.org/wiki/%D0%93%D0%BD%D1%96%D0%B7%D0%B4%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%AF%D0%BA%D1%96%D0%B2_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87
Юлія Красілова,
Тетяна Кармадонова,
Марек Гласко,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B5%D0%BA_%D0%93%D0%BB%D0%B0%D1%81%D0%BA%D0%BE
Григорій Оберемок,
Віталій Княжанський,
Володимир Шевченко,https://uk.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE
Юрій Круть,
Ольга Шестакова,
Джан Йонджін,
Ольга Солодка,
Ольга Михайлович,
Микола Савченко,
Катерина Щоткіна,
Зінаїда Йоффе,
Андрій Савула,
Анастасія Політюк,
Ірина Прушковська,
Тетяна Гальцева,
Дмитро Бритвін,
Володимир Берізко,
Айдин Гасанов,
Іван Гнатюк,https://uk.wikipedia.org/wiki/%D0%93%D0%BD%D0%B0%D1%82%D1%8E%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Тетяна Шевченко,
Сергій Вакуленко,
Ольга Погинайко,
Олег Рарицький,
Микола Дейчаківський,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%B9%D1%87%D0%B0%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0
Василь Васьківський,
Валентина Шамраєва,
Ігор Зарудко,https://uk.wikipedia.org/wiki/%D0%97%D0%B0%D1%80%D1%83%D0%B4%D0%BA%D0%BE_%D0%86%D0%B3%D0%BE%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Іван Шаповал,https://uk.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%D0%BB_%D0%86%D0%B2%D0%B0%D0%BD
Євген Руденко,
Марія Янчич,
Неоніла Франко,
Галина Франко,
Надія Карнаухова,
Андрій Бульвінський,
Ірина Серебрянська,
Євгенія Чекарева,
Тарас Антипович,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ольга Косач,
Олена Підгрушна,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D1%81%D1%8E%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Олександр Реуцьков,
Оксана Дьордяк,
Лев Олевський,
Олександр Стлєцький,
Лідія Єгорова,
Ернст Заграва,
Дмитро Чистяк,https://uk.wikipedia.org/wiki/%D0%A7%D0%B8%D1%81%D1%82%D1%8F%D0%BA_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Галина Табачук,
Оксана Сарахман,
Тетяна Бречко,
Володимир Качкан,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%87%D0%BA%D0%B0%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D1%82%D0%B0%D0%BD%D0%B0%D0%B7%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Валерія Неклесова,
Валентин Терлецький,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%BB%D0%B5%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Анатолій Григоренко,
Олег Кузьменко,
Єлизавета Галицька,
Ольга Тиліпська,
Олександр Бурлака,
Оксана Лущевська,
Наталья Шаграй,
Зенон Когут,https://uk.wikipedia.org/wiki/%D0%97%D0%B5%D0%BD%D0%BE%D0%BD_%D0%9A%D0%BE%D0%B3%D1%83%D1%82
Віктор Положій,https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%BE%D0%B6%D1%96%D0%B9_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Вадим Герасимович,
Тетяна Царенко,https://uk.wikipedia.org/wiki/%D0%A6%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A2%D0%B5%D1%82%D1%8F%D0%BD%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Олекса Лонгвиненко,
Володимир Мосієнко,
Михайло Шопляк-Козак,
Іван Сенько,
Людмила Василенко,
Йосип Схрейверс,https://uk.wikipedia.org/wiki/%D0%A1%D1%85%D1%80%D0%B5%D0%B9%D0%B2%D0%B5%D1%80%D1%81_%D0%99%D0%BE%D1%81%D0%B8%D0%BF
Елла Ковалюмнус,
Анатолій Седик,
Тетяна Білецька,
Роман Остапенко,
Микола Онуфрійчук,https://uk.wikipedia.org/wiki/%D0%9E%D0%BD%D1%83%D1%84%D1%80%D1%96%D0%B9%D1%87%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Марія Хімич,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%A5%D1%96%D0%BC%D0%B8%D1%87
Марина Соболєва,
Діодор Бобир,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D0%B8%D1%80_%D0%94%D1%96%D0%BE%D0%B4%D0%BE%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Іван Сенченко,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD
Доня Юрчак,
Степан Пушик,https://uk.wikipedia.org/wiki/%D0%9F%D1%83%D1%88%D0%B8%D0%BA_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Дарія Віконська,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%80%D1%96%D1%8F_%D0%92%D1%96%D0%BA%D0%BE%D0%BD%D1%81%D1%8C%D0%BA%D0%B0
Ігор Яценко,
